고객ID,연도,월,추천요금제,일반 주택용_요금원,제주 TOU(3kW)_요금원,구독 기본형_요금원,구독 프리미엄형_요금원
M0508,2024,5,제주 TOU(3kW),122778.82433740006,100221.26071860004,103798.20000000004,249900
M0508,2024,6,구독 기본형,98906.15100729998,102190.9236901,84900,249900
M0508,2024,7,일반 주택용,56340.301038,92931.36997409999,84900,249900
M0508,2024,8,일반 주택용,143635.41947859997,155898.25598899997,163879.79999999996,249900
M0508,2024,9,제주 TOU(3kW),125800.52828490004,100900.97898720003,106415.70000000001,249900
M0508,2024,10,일반 주택용,75178.1301558,79606.47492280001,84900,249900
M0508,2024,11,구독 기본형,116428.22430469996,112494.34041929996,98297.09999999996,249900
M0508,2024,12,구독 기본형,134711.5245679,123764.43824289998,114134.69999999998,249900
M0508,2025,1,일반 주택용,73931.61360899996,90807.92571129996,84900,249900
M0508,2025,2,구독 기본형,119867.94506189998,113206.90555369998,101276.69999999998,249900
M0508,2025,3,구독 기본형,110453.04284840004,94212.79072520003,93121.20000000004,249900
M0508,2025,4,제주 TOU(3kW),123799.7966282,99904.007063,104682.6,249900
M0508,2025,5,구독 기본형,101660.1441065,90401.46403260001,85504.5,249900
M0508,2025,6,구독 기본형,100174.74717459996,103743.28741279997,84900,249900
M0508,2025,7,일반 주택용,93242.69414459997,119556.55124279995,108517.79999999996,249900
M0508,2025,8,제주 TOU(3kW),222745.7722091,212904.07272889998,250791.29999999996,250791.29999999996
M0508,2025,9,제주 TOU(3kW),200766.14602379996,138067.17168859995,171353.39999999997,249900
M0508,2025,10,제주 TOU(3kW),355621.8065365001,216990.3070664001,305494.5000000001,305494.5000000001
M0508,2025,11,구독 기본형,158610.86508469997,135813.9338787,134837.1,249900
M0508,2025,12,제주 TOU(3kW),186602.06028800004,154654.4825602,159084.00000000003,249900
M0509,2024,1,구독 기본형,109692.50853680001,108778.2306884,92462.40000000001,249900
M0509,2024,2,구독 기본형,96306.27346759998,100943.5536662,84900,249900
M0509,2024,3,구독 기본형,107632.90127309998,92552.28830960002,90678.29999999999,249900
M0509,2024,4,구독 기본형,92367.84168640005,85128.91760100001,84900,249900
M0509,2024,5,구독 기본형,93449.7675468,85384.1170588,84900,249900
M0509,2024,6,구독 기본형,134534.2050927,123232.78726290002,113981.1,249900
M0509,2024,7,일반 주택용,153630.95062699998,164055.2347252,174861.0,249900
M0509,2024,8,제주 TOU(3kW),298995.96776419994,274912.29783219995,334560.5999999999,334560.5999999999
M0509,2024,9,제주 TOU(3kW),268251.09840270004,170100.32771060002,229811.1,249900
M0509,2024,10,구독 기본형,93677.30445150004,85447.53289800002,84900,249900
M0509,2024,11,구독 기본형,139063.81723359996,124785.67526599996,117904.79999999996,249900
M0509,2024,12,제주 TOU(3kW),169470.64395939998,143007.28242219996,144244.19999999995,249900
M0509,2025,1,일반 주택용,76763.72629099998,93318.76315089999,84900,249900
M0509,2025,2,일반 주택용,63264.39226380001,81707.4651757,84900,249900
M0509,2025,3,일반 주택용,73301.58341799998,78020.52626200001,84900,249900
M0509,2025,4,제주 TOU(3kW),86698.81338649998,82779.2292152,84900,249900
M0509,2025,5,일반 주택용,71714.0524492,77058.9682842,84900,249900
M0509,2025,6,구독 기본형,143398.79354429996,129072.28276529995,121659.89999999997,249900
M0509,2025,7,일반 주택용,163543.74092910002,170020.19406610003,185751.30000000002,249900
M0509,2025,8,제주 TOU(3kW),199203.6803239,196655.2702821,224927.7,249900
M0509,2025,9,제주 TOU(3kW),133001.015021,104715.26856280002,112653.0,249900
M0509,2025,10,일반 주택용,76769.28893760001,81205.07010140002,84900,249900
M0509,2025,11,구독 기본형,85319.04622009998,94156.04548629998,84900,249900
M0509,2025,12,구독 기본형,119660.14880190001,114747.3125953,101096.70000000001,249900
M0512,2024,1,구독 기본형,85672.6461892,95117.5136422,84900,249900
M0512,2024,2,일반 주택용,67017.24388519999,85477.0041734,84900,249900
M0512,2024,3,제주 TOU(3kW),157668.85537270008,116884.60013720002,134021.10000000006,249900
M0512,2024,4,제주 TOU(3kW),168016.4164665,121796.468927,142984.5,249900
M0512,2024,5,구독 기본형,100824.45681420004,89253.12248440001,84900,249900
M0512,2024,6,구독 기본형,121517.50103920001,117534.37717140003,102705.6,249900
M0512,2024,7,제주 TOU(3kW),203832.7985631,201636.62132669997,230013.29999999996,249900
M0512,2024,8,제주 TOU(3kW),296750.4958859,268613.6917191,332093.7,332093.7
M0512,2024,9,제주 TOU(3kW),127187.91464750005,101721.52086460004,107617.50000000004,249900
M0512,2024,10,일반 주택용,76663.35679800001,80415.87843380001,84900,249900
M0512,2024,11,구독 기본형,102123.18343919999,104718.72597340001,85905.59999999999,249900
M0512,2024,12,구독 기본형,111899.65114510003,110736.51862350001,94374.30000000002,249900
M0512,2025,1,일반 주택용,68047.7846314,85940.36920910001,84900,249900
M0512,2025,2,일반 주택용,47700.59078540002,69386.76059630001,84900,249900
M0512,2025,3,일반 주택용,75307.52215279998,79624.27543699999,84900,249900
M0512,2025,4,제주 TOU(3kW),88962.40731209998,83410.163711,84900,249900
M0512,2025,5,일반 주택용,56112.76356980001,66337.7498896,84900,249900
M0512,2025,6,일반 주택용,77205.8357686,93527.4914399,84900,249900
M0512,2025,7,일반 주택용,63315.114701999984,102454.44108409999,84900,249900
M0512,2025,8,제주 TOU(3kW),281430.87800380006,261374.89194180004,315263.4,315263.4
M0512,2025,9,제주 TOU(3kW),189864.46157000004,131058.125625,161910.0,249900
M0512,2025,10,구독 기본형,94844.42677850004,86251.269853,84900,249900
M0512,2025,11,일반 주택용,71546.93119700001,88709.61625330002,84900,249900
M0512,2025,12,제주 TOU(3kW),187037.73977979991,155651.94292619993,159461.39999999994,249900
M0513,2024,1,일반 주택용,69466.25951440001,86651.2302068,84900,249900
M0513,2024,2,일반 주택용,49135.2698998,70482.53841370001,84900,249900
M0513,2024,3,일반 주택용,53581.2756584,64646.967012600006,84900,249900
M0513,2024,4,일반 주택용,58751.63474599998,68368.772038,84900,249900
M0513,2024,5,제주 TOU(3kW),124987.35225410003,100716.4302578,105711.30000000003,249900
M0513,2024,6,일반 주택용,56502.390686000006,76513.1881052,84900,249900
M0513,2024,7,일반 주택용,151249.2157708,163134.47459819994,172244.39999999997,249900
M0513,2024,8,제주 TOU(3kW),194811.3155954,191882.36633999998,220102.19999999998,249900
M0513,2024,9,제주 TOU(3kW),161383.2135202,117153.696632,137238.6,249900
M0513,2024,10,구독 기본형,94741.91395690005,86572.35530860003,84900,249900
M0513,2024,11,구독 기본형,118047.64982429998,113708.4563923,99699.9,249900
M0513,2024,12,일반 주택용,56832.0379606,77230.9400317,84900,249900
M0513,2025,1,일반 주택용,44324.7898618,66588.1024585,84900,249900
M0513,2025,2,일반 주택용,41674.0678298,64620.310870500005,84900,249900
M0513,2025,3,일반 주택용,64648.28199619998,72372.48484339997,84900,249900
M0513,2025,4,일반 주택용,47524.0372194,60498.139207800006,84900,249900
M0513,2025,5,제주 TOU(3kW),88735.21673449998,83659.43176779998,84900,249900
M0513,2025,6,구독 기본형,105204.10932080001,106301.84586419998,88574.4,249900
M0513,2025,7,제주 TOU(3kW),207464.3844209999,205105.19317119996,234002.99999999994,249900
M0513,2025,8,제주 TOU(3kW),201701.4708226,200165.5239962,227671.8,249900
M0513,2025,9,제주 TOU(3kW),269057.69421860005,170289.13018880002,230509.80000000002,249900
M0513,2025,10,제주 TOU(3kW),123121.34183930002,99928.59955540003,104094.90000000002,249900
M0513,2025,11,제주 TOU(3kW),179016.11148959998,149826.6081788,152512.8,249900
M0513,2025,12,일반 주택용,73148.73156359997,90166.65606199998,84900,249900
M0514,2024,1,구독 기본형,92872.4402711,101274.97314829999,84900,249900
M0514,2024,2,구독 기본형,136593.8123564,123319.042546,115765.20000000001,249900
M0514,2024,3,일반 주택용,65810.14957299999,73887.26593359998,84900,249900
M0514,2024,4,일반 주택용,59695.8335428,69313.860714,84900,249900
M0514,2024,5,제주 TOU(3kW),151499.73074039997,113343.267933,128677.2,249900
M0514,2024,6,구독 기본형,154755.8981345999,133134.23205599995,131497.79999999993,249900
M0514,2024,7,일반 주택용,50300.28653999997,87503.24153059997,84900,249900
M0514,2024,8,제주 TOU(3kW),350466.7817489999,309863.9682165999,391106.9999999999,391106.9999999999
M0514,2024,9,제주 TOU(3kW),378232.4639142,223901.0492026,325080.60000000003,325080.60000000003
M0514,2024,10,제주 TOU(3kW),230611.23019339997,154123.58126059998,197206.19999999998,249900
M0514,2024,11,제주 TOU(3kW),217224.99512419995,171460.26779139997,185610.59999999998,249900
M0514,2024,12,구독 기본형,161527.2855938,139910.61460459998,137363.40000000002,249900
M0514,2025,1,일반 주택용,71796.28287719999,89496.8553934,84900,249900
M0514,2025,2,구독 기본형,99270.83344360002,104386.7879586,84900,249900
M0514,2025,3,제주 TOU(3kW),129679.73813200003,103376.96891060002,109776.00000000003,249900
M0514,2025,4,일반 주택용,59491.46674380003,68935.71344520003,84900,249900
M0514,2025,5,제주 TOU(3kW),86266.25083860001,81997.54381840001,84900,249900
M0514,2025,6,일반 주택용,76365.3924236,95626.267814,84900,249900
M0514,2025,7,제주 TOU(3kW),239980.9908727,229014.29407150001,269726.1,269726.1
M0514,2025,8,제주 TOU(3kW),216333.2200848,211683.4200432,243746.40000000002,249900
M0514,2025,9,제주 TOU(3kW),147167.5250465,113305.6191456,124924.49999999999,249900
M0514,2025,10,제주 TOU(3kW),140609.4750809,109919.52510560003,119243.70000000001,249900
M0514,2025,11,구독 기본형,119293.73473009998,114766.47339849998,100779.29999999997,249900
M0514,2025,12,구독 기본형,121185.71967739997,115439.27493,102418.19999999998,249900
M0515,2024,1,구독 기본형,87469.73751109997,96172.26426429999,84900,249900
M0515,2024,2,일반 주택용,50771.4135628,72691.4555962,84900,249900
M0515,2024,3,제주 TOU(3kW),196521.56108620006,135246.10743840004,167676.60000000003,249900
M0515,2024,4,구독 기본형,94457.23308069997,86147.50110259998,84900,249900
M0515,2024,5,제주 TOU(3kW),277680.89268150006,177314.83939820004,237979.50000000003,249900
M0515,2024,6,제주 TOU(3kW),200628.65416510004,160493.3644111,171234.30000000002,249900
M0515,2024,7,제주 TOU(3kW),257781.19571119998,239699.7519672,289281.6,289281.6
M0515,2024,8,제주 TOU(3kW),260292.09367070004,245183.72213370004,292040.10000000003,292040.10000000003
M0515,2024,9,제주 TOU(3kW),222802.9393968,150075.06118919997,190442.4,249900
M0515,2024,10,제주 TOU(3kW),158528.0929078,117558.5711566,134765.4,249900
M0515,2024,11,구독 기본형,144777.5217294001,128573.68049680005,122854.20000000007,249900
M0515,2024,12,구독 기본형,127557.09933610003,121773.06665930002,107937.30000000002,249900
M0515,2025,1,구독 기본형,101852.00931990001,104554.5812409,85670.70000000001,249900
M0515,2025,2,일반 주택용,53195.034500999995,74886.59182269998,84900,249900
M0515,2025,3,일반 주택용,53135.5383678,64286.3921532,84900,249900
M0515,2025,4,제주 TOU(3kW),135547.55818730002,106336.68526600001,114858.90000000002,249900
M0515,2025,5,제주 TOU(3kW),220052.40956860007,148639.47551600003,188059.80000000005,249900
M0515,2025,6,구독 기본형,107617.66288070002,108821.46747990002,90665.10000000003,249900
M0515,2025,7,일반 주택용,120406.26821999998,138960.65007579996,138359.99999999997,249900
M0515,2025,8,제주 TOU(3kW),289085.63511100004,269768.5726848,323673.0,323673.0
M0515,2025,9,구독 기본형,108900.45845909996,93795.12632839997,91776.29999999996,249900
M0515,2025,10,제주 TOU(3kW),237222.61453240004,158677.0293388,202933.2,249900
M0515,2025,11,구독 기본형,116053.15205540002,112037.1258734,97972.20000000003,249900
M0515,2025,12,일반 주택용,62066.246557000006,81529.69737990001,84900,249900
M0518,2024,1,구독 기본형,103197.1437763,104629.00809549999,86835.9,249900
M0518,2024,2,일반 주택용,58063.317692799996,77827.8439736,84900,249900
M0518,2024,3,제주 TOU(3kW),114560.13592729998,95763.28081039997,96678.89999999998,249900
M0518,2024,4,구독 기본형,99540.62225449998,88363.35440660002,84900,249900
M0518,2024,5,제주 TOU(3kW),144067.55117440003,110085.78780920002,122239.20000000001,249900
M0518,2024,6,구독 기본형,114870.44500889997,112805.7095571,96947.69999999998,249900
M0518,2024,7,제주 TOU(3kW),261232.82705519994,241187.42104379996,293073.6,293073.5999999999
M0518,2024,8,제주 TOU(3kW),241749.67886439996,229649.10894099993,271669.19999999995,271669.19999999995
M0518,2024,9,제주 TOU(3kW),163984.82269539998,119909.62118379999,139492.19999999998,249900
M0518,2024,10,제주 TOU(3kW),149604.9751763,113535.75232020002,127035.90000000002,249900
M0518,2024,11,구독 기본형,132701.78840659998,122904.20917319997,112393.79999999999,249900
M0518,2024,12,구독 기본형,117022.86793539999,112887.04300579999,98812.19999999998,249900
M0518,2025,1,구독 기본형,143325.37219909998,130159.75301489996,121596.29999999997,249900
M0518,2025,2,구독 기본형,106337.29159199997,106870.81947779997,89555.99999999997,249900
M0518,2025,3,제주 TOU(3kW),132097.4476171,104997.46823580001,111870.29999999999,249900
M0518,2025,4,구독 기본형,108134.72924100002,92758.55725920001,91113.00000000001,249900
M0518,2025,5,구독 기본형,106985.61592320002,92303.0867458,90117.60000000002,249900
M0518,2025,6,제주 TOU(3kW),183553.68915380002,150941.71449699998,156443.39999999997,249900
M0518,2025,7,제주 TOU(3kW),339056.46405049996,301310.05884069996,378571.49999999994,378571.49999999994
M0518,2025,8,일반 주택용,207508.6221012,207802.590359,234051.6,249900
M0518,2025,9,제주 TOU(3kW),241188.7524816001,156874.76362180003,206368.80000000005,249900
M0518,2025,10,제주 TOU(3kW),167494.84785389996,122925.07354959998,142532.69999999998,249900
M0518,2025,11,구독 기본형,168230.10028720004,143264.925216,143169.60000000003,249900
M0518,2025,12,제주 TOU(3kW),185812.78082709998,153181.1968211,158400.3,249900
M0519,2024,1,구독 기본형,94453.76980970001,100389.76378550002,84900,249900
M0519,2024,2,일반 주택용,48099.16650700001,69835.60389890001,84900,249900
M0519,2024,3,제주 TOU(3kW),92323.85814469999,84384.2751164,84900,249900
M0519,2024,4,제주 TOU(3kW),111785.70952920003,93825.89590780002,94275.60000000003,249900
M0519,2024,5,제주 TOU(3kW),139311.44111010007,107695.10908100003,118119.30000000008,249900
M0519,2024,6,구독 기본형,106840.50486829998,106754.49200289998,89991.9,249900
M0519,2024,7,제주 TOU(3kW),202584.0398498,199407.539184,228641.39999999997,249900
M0519,2024,8,제주 TOU(3kW),302681.3488258001,275099.47495100007,338609.4000000001,338609.4000000001
M0519,2024,9,제주 TOU(3kW),151342.8445641,113465.78590619999,128541.3,249900
M0519,2024,10,제주 TOU(3kW),135128.15606920002,106361.61901400001,114495.6,249900
M0519,2024,11,구독 기본형,108901.84376749996,109743.93546269997,91777.49999999997,249900
M0519,2024,12,구독 기본형,153207.12334340002,135770.12998079997,130156.20000000001,249900
M0519,2025,1,구독 기본형,118606.27543660002,114719.39263540001,100183.8,249900
M0519,2025,2,구독 기본형,87584.37178120002,96502.0399042,84900,249900
M0519,2025,3,구독 기본형,106710.97853290004,92838.62204400003,89879.70000000003,249900
M0519,2025,4,구독 기본형,98310.8147224,88205.76734899999,84900,249900
M0519,2025,5,제주 TOU(3kW),160071.67279250006,118655.78680060006,136102.50000000006,249900
M0519,2025,6,제주 TOU(3kW),176541.60436010006,147773.12616010002,150369.30000000005,249900
M0519,2025,7,일반 주택용,178626.87837259998,180937.61560979998,202321.8,249900
M0519,2025,8,제주 TOU(3kW),195058.71891799997,194933.47811279996,220373.99999999994,249900
M0519,2025,9,제주 TOU(3kW),231979.91489260006,154574.17299100003,198391.80000000005,249900
M0519,2025,10,제주 TOU(3kW),175198.8941934,126422.97365319998,149206.19999999998,249900
M0519,2025,11,구독 기본형,152567.11086259995,134441.69067699995,129601.79999999996,249900
M0519,2025,12,구독 기본형,135241.751358,126223.68421459998,114594.0,249900
M0522,2024,1,일반 주택용,63931.42614739999,82191.11767649998,84900,249900
M0522,2024,2,구독 기본형,104670.41925970002,104662.2110933,88112.10000000002,249900
M0522,2024,3,구독 기본형,108974.5724585,93283.0673418,91840.5,249900
